date,update_time,slot,old_forecast_kwh,new_raw_forecast_kwh,updated_forecast_kwh,confidence_rho,historical_error_old,historical_error_new
2025-03-20,06:00,144,0.0,0.0,0.0,0.5534805697044803,0.07814425689698573,0.06304273340530774
2025-03-20,12:00,73,1346.282991608496,1297.6136861111108,1314.503816414912,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,74,1331.0354009460807,1292.152372222222,1305.646286200257,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,75,1315.7878102836653,1286.691058333333,1296.7887559856017,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,76,1300.5402196212501,1281.2297444444443,1287.9312257709469,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,77,1285.2926289588347,1275.7684305555554,1279.0736955562916,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,78,1270.0450382964193,1270.3071166666666,1270.2161653416365,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,79,1249.661252173892,1249.9275333333333,1249.8351234779952,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,80,1229.277466051365,1229.54795,1229.4540816143544,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,81,1208.893679928838,1209.1683666666668,1209.0730397507136,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,82,1188.5098938063109,1188.7887833333334,1188.6919978870724,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,83,1168.1261076837836,1168.4092,1168.3109560234313,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,84,1147.7423215612566,1148.0296166666667,1147.9299141597903,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,85,1091.666227098982,1101.2780416666667,1097.9423704701076,0.6529613453245442,0.06415672469214678,0.03409828242627885
2025-03-20,12:00,86,1035.5901326367073,1054.5264666666667,1047.9548267804246,0.6529613453245442,0.06415672469214678,0.03409828242627885
