date,selected_load_window,selected_pv_window,soc_start_kwh,soc_plan_end_kwh,soc_actual_end_kwh,planned_grid_purchase_kwh,emergency_purchase_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_secondary_throughput_kwh,actual_executed_throughput_kwh,actual_end_soc_deficit_kwh,actual_rolling_solve_count,rolling_primary_optimal_count,rolling_secondary_optimal_count,rolling_tertiary_optimal_count,rolling_terminal_gap_min_kwh,rolling_terminal_gap_max_kwh,rolling_terminal_gap_last_kwh,max_actual_executed_constraint_violation,max_rolling_constraint_violation,actual_optimize_seconds,actual_elapsed_seconds,max_plan_constraint_violation,max_actual_constraint_violation,simultaneous_plan_charge_discharge_slots,simultaneous_actual_charge_discharge_slots,risk_error_sample_min,risk_error_sample_max,plan_primary_status,plan_secondary_status,plan_primary_star,plan_primary_recomputed,plan_secondary_objective,plan_violation_nonnegative,plan_violation_soc_bounds,plan_violation_soc_recursion,plan_violation_soc_start_alignment,plan_violation_pv_allocation,plan_violation_charge_limit,plan_violation_discharge_limit,plan_violation_supply,plan_violation_primary_cost_preservation,plan_violation_secondary_objective,plan_violation_terminal_soc,plan_violation_planned_cost_column,plan_violation_grid_purchase_column,actual_violation_nonnegative,actual_violation_soc_bounds,actual_violation_soc_recursion,actual_violation_soc_start_alignment,actual_violation_pv_allocation,actual_violation_charge_limit,actual_violation_discharge_limit,actual_violation_supply,actual_violation_fixed_grid_purchase,actual_violation_planned_cost_column,actual_violation_emergency_cost_column,actual_violation_total_cost_column
2025-11-23,2,5,3258.6887148059473,3258.6887148059473,3258.6887147059474,85963.93244034272,1132.3846788624626,54384.67398313218,5409.5503905298065,59794.224373661986,43761.73486114146,38607.37268229586,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,2.306469772614107e-12,1.0000102133744805e-07,1.4332386999667506,2.7529849000020477,1.0000803740695119e-07,2.306469772614107e-12,0,0,297,297,optimal,optimal,54384.673983032175,54384.67398303215,43761.73486114147,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,2.306469772614107e-12,0.0,8.952838470577262e-13,0.0,0.0,2.2737367544323206e-13,0.0,2.2737367544323206e-13,0.0,0.0,0.0,4.746425474665711e-14
2025-11-24,2,5,3258.6887147059474,3258.6887147059474,3229.1090655152657,85816.43040718099,18.839667125892518,54265.423166765686,88.24500016663195,54353.668166932315,44088.54479434631,38511.61474166603,29.57964919068172,144,144,144,144,0.0,29.579649190682005,29.579649190682005,3.296918293926865e-12,1.0000292149925372e-07,1.3635091000069224,2.724581999998918,1.0002258932217956e-07,3.296918293926865e-12,0,0,298,298,optimal,optimal,54265.42316666566,54265.423166665656,44088.54479434631,0.0,0.0,1.3642420526593924e-12,0.0,0.0,0.0,0.0,9.947598300641403e-13,1.0002258932217956e-07,0.0,0.0,0.0,1.1368683772161603e-13,2.376953987726615e-12,0.0,9.979177977786297e-13,0.0,0.0,0.0,3.296918293926865e-12,4.547473508864641e-13,1.1368683772161603e-13,0.0,0.0,2.6091129245675934e-14
2025-11-25,2,5,3229.1090655152657,3229.1090655152657,3229.1090654152654,85640.84738400011,385.67826060400546,54118.83272484403,1838.2848811222768,55957.117605966305,43987.06375368526,40013.057140105375,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,2.419244516792956e-12,1.000009651761502e-07,1.3343029999668943,2.6366978000005474,1.0000803740695119e-07,2.419244516792956e-12,0,0,299,299,optimal,optimal,54118.832724744025,54118.832724744025,43987.06375368526,0.0,0.0,1.9326762412674725e-12,0.0,0.0,1.1368683772161603e-13,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,2.2737367544323206e-13,2.419244516792956e-12,0.0,1.1116046355002457e-12,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,3.6266101235207217e-14
2025-11-26,2,5,3229.1090654152654,3229.1090654152654,3229.1090653152655,85801.9539705335,52.55728261777409,54261.40018411016,250.78566002554643,54512.1858441357,44081.83731558064,41459.55295071697,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,2.376953987726615e-12,1.0000312045121973e-07,1.3434063000131573,2.5829895999995642,9.998620953410864e-08,2.376953987726615e-12,0,0,300,300,optimal,optimal,54261.40018401017,54261.40018401017,44081.83731558064,0.0,0.0,2.6716406864579767e-12,0.0,0.0,0.0,0.0,0.0,9.998620953410864e-08,0.0,0.0,0.0,2.2737367544323206e-13,2.376953987726615e-12,0.0,8.526512829121202e-13,0.0,0.0,0.0,1.4779288903810084e-12,1.1368683772161603e-13,0.0,0.0,0.0,3.439026840973006e-14
2025-11-27,2,5,3229.1090653152655,3229.1090653152655,3229.1090652152657,86287.96784634507,5.329163348621614e-07,54750.4318487464,1.9999983007678566e-06,54750.43185074639,44220.387575900735,39229.141969886245,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,2.348760301680448e-12,1e-07,1.3290013000405452,2.6486078999987512,1.0000803740695119e-07,2.348760301680448e-12,0,0,301,301,optimal,optimal,54750.43184864639,54750.431848646396,44220.387575900735,0.0,0.0,1.0800249583553523e-12,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,2.348760301680448e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,5.5706550482533063e-14
2025-11-28,2,5,3229.1090652152657,3229.1090652152657,3221.6016577598284,39526.13246987767,328.05522471729233,21132.839336538793,1714.1204225750205,22846.959759113815,34642.028409367485,32620.68737803158,7.50740745543726,144,144,144,144,0.0,7.5074074554372885,7.5074074554372885,1.4210854715202004e-12,1.0000604788729106e-07,1.3752405999985058,2.6026038999989396,1.0001531336456537e-07,1.4210854715202004e-12,0,0,302,302,optimal,optimal,21132.83933643878,21132.83933643877,34642.028409367485,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.0001531336456537e-07,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-13,0.0,9.094947017729282e-13,0.0,0.0,2.2737367544323206e-13,0.0,1.4210854715202004e-12,0.0,0.0,0.0,5.684341886080802e-14
2025-11-29,2,5,3221.6016577598284,3221.6016577598284,3134.5612040026617,40450.9176778613,343.52917544015367,21615.326767033534,1219.8510804093512,22835.177847442887,34911.2285797386,32666.888210123674,87.04045375716669,144,144,144,144,0.0,87.04045365716684,87.04045365716684,1.5347723092418164e-12,1.0000097847751021e-07,1.3692303999705473,2.6580514999986917,1.000043994281441e-07,1.5347723092418164e-12,0,0,303,303,optimal,optimal,21615.326766933533,21615.326766933536,34911.2285797386,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.000043994281441e-07,0.0,0.0,0.0,1.1368683772161603e-13,6.104682963015085e-13,0.0,8.988365607365267e-13,0.0,0.0,1.1368683772161603e-13,0.0,1.5347723092418164e-12,0.0,0.0,0.0,2.842170943040401e-14
2025-11-30,2,5,3134.5612040026617,3134.5612040026617,3134.561203902662,88395.81707537206,3.318810520437133,56128.671045481125,15.545307740020819,56144.216353221156,44616.286919314254,43268.50243801884,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,2.405147673769873e-12,1e-07,1.3082617999862123,2.5263417999995,9.997893357649446e-08,2.405147673769873e-12,0,0,304,304,optimal,optimal,56128.67104538115,56128.671045381154,44616.286919314254,0.0,0.0,1.3073986337985843e-12,0.0,0.0,0.0,0.0,0.0,9.997893357649446e-08,0.0,0.0,0.0,1.1368683772161603e-13,2.405147673769873e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,2.3874235921539366e-12,2.2737367544323206e-13,0.0,0.0,0.0,4.422417986989699e-14
2025-12-01,2,5,3134.561203902662,3134.561203902662,3043.6825187214777,88634.69524512702,4044.8648152291707,56188.433241690786,17524.963533886657,73713.39677557745,44699.99941172969,44496.55742257218,90.87868518118421,144,144,144,144,0.0,90.87868518118421,90.87868518118421,1.8189894035458565e-12,1.00000761449337e-07,1.3750320999970427,2.644167700000253,1.0000803740695119e-07,1.8189894035458565e-12,0,0,305,305,optimal,optimal,56188.433241590785,56188.433241590785,44699.99941172969,0.0,0.0,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,1.1116046355002457e-12,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,1.1368683772161603e-13
2025-12-02,2,5,3043.6825187214777,3043.6825187214777,3034.053630700136,89180.42089138943,4922.2421889474745,56648.26990264926,22706.730847796556,79355.00075044582,44699.99997105771,43257.9616925086,9.628888021341481,144,144,144,144,0.0,9.628887921341175,9.628887921341175,9.094947017729282e-13,1.0000445627156296e-07,1.361998099979246,2.6040950999995403,1.0000803740695119e-07,9.094947017729282e-13,0,0,306,306,optimal,optimal,56648.26990254926,56648.26990254927,44699.99997105771,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,1.1368683772161603e-13
2025-12-03,2,5,3034.053630700136,3034.053630700136,3020.1425102763023,90415.09380320036,2768.164574158068,57644.39760747336,11242.720757170071,68887.11836464342,44968.65827768775,43357.97755820496,13.911120423833836,144,144,144,144,0.0,13.911120323833643,13.911120323833643,2.3874235921539366e-12,1.00000761449337e-07,1.345407399974647,2.609109900000476,9.998620953410864e-08,2.3874235921539366e-12,0,0,307,307,optimal,optimal,57644.39760737338,57644.39760737338,44968.65827768775,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,5.115907697472721e-13,9.998620953410864e-08,0.0,0.0,0.0,1.1368683772161603e-13,4.949766680597542e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,2.3874235921539366e-12,4.547473508864641e-13,0.0,0.0,0.0,1.1368683772161603e-13
2025-12-04,2,5,3020.1425102763023,3020.1425102763023,2992.3769012798784,90856.35562805604,3863.0385119285365,58064.66762096365,16468.399844909443,74533.06746587309,45243.29891842583,43421.37153145994,27.765608996423907,144,144,144,144,0.0,27.76560889642377,27.76560889642377,9.094947017729282e-13,3.6847981199628066e-07,1.3514885000076902,2.590506500000629,9.999348549172282e-08,9.094947017729282e-13,0,0,308,308,optimal,optimal,58064.66762086365,58064.66762086365,45243.29891842583,0.0,0.0,7.958078640513122e-13,0.0,0.0,1.1368683772161603e-13,0.0,1.8189894035458565e-12,9.999348549172282e-08,0.0,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,1.1368683772161603e-13
2025-12-05,2,5,2992.3769012798784,2992.3769012798784,2884.7702501277695,44267.471179348715,2209.392525025903,23468.736615774906,10180.944979479162,33649.681595254064,36149.68014909305,36322.232637649446,107.60665115210895,144,144,144,144,0.0,107.60665115210897,107.60665115210897,2.1884716261411086e-12,1.0000192673942365e-07,1.3841775000291818,2.697538299998996,1.00000761449337e-07,2.1884716261411086e-12,0,0,309,309,optimal,optimal,23468.736615674905,23468.736615674912,36149.68014909306,0.0,0.0,1.9326762412674725e-12,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,8.313350008393172e-13,0.0,0.0,0.0,0.0,2.1884716261411086e-12,0.0,0.0,0.0,5.684341886080802e-14
2025-12-06,2,5,2884.7702501277695,2884.7702501277695,2870.806648222455,44471.99871298652,3758.656113794896,23534.01243886914,14786.923114299761,38320.9355531689,35920.666404609125,36096.57431817883,13.96360190531459,144,144,144,144,0.0,13.96360180531451,13.96360180531451,1.5916157281026244e-12,1.0000282557598439e-07,1.4163980000193988,2.654755399998976,1.000043994281441e-07,1.5916157281026244e-12,0,0,310,310,optimal,optimal,23534.012438769132,23534.012438769136,35920.666404609125,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,5.684341886080802e-14,1.000043994281441e-07,0.0,0.0,0.0,1.1368683772161603e-13,6.116911393695331e-13,0.0,8.739675649849232e-13,0.0,0.0,0.0,0.0,1.5916157281026244e-12,0.0,0.0,0.0,2.2737367544323206e-13
2025-12-07,2,5,2870.806648222455,2870.806648222455,2842.0684152012127,91693.11160130732,2481.371888708042,58676.95023000131,9955.394664681833,68632.34489468313,45239.592070279934,44049.86356658395,28.738233021242195,144,144,144,144,0.0,31.587482863337755,28.73823292124223,2.3874235921539366e-12,1.0000218253480853e-07,1.3783862999807752,2.6736123000009684,1.00000761449337e-07,2.3874235921539366e-12,0,0,311,311,optimal,optimal,58676.95022990131,58676.95022990132,45239.592070279934,0.0,0.0,1.1368683772161603e-12,0.0,0.0,0.0,0.0,6.252776074688882e-13,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,2.3874235921539366e-12,2.2737367544323206e-13,0.0,0.0,0.0,2.2737367544323206e-13
2025-12-08,2,5,2842.0684152012127,2842.0684152012127,2842.0684151012124,95379.7880190539,339.0266781884945,61154.18865984648,1592.6152521882773,62746.80391203475,45599.777014721236,43759.78784301924,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000097847751021e-07,1.3323050000180956,2.5733543999995163,9.999348549172282e-08,9.094947017729282e-13,0,0,312,312,optimal,optimal,61154.188659746476,61154.18865974649,45599.777014721236,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.3642420526593924e-12,9.999348549172282e-08,0.0,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,5.5706550482533063e-14
2025-12-09,2,5,2842.0684151012124,2842.0684151012124,2842.0684150012125,95509.15352259253,677.30559049275,61261.92039293483,3380.518144004696,64642.43853693953,45817.91328508727,44113.68177607561,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,2.3874235921539366e-12,1.0000054953707149e-07,1.3322505999967689,2.641131399999722,1.0002258932217956e-07,2.3874235921539366e-12,0,0,313,313,optimal,optimal,61261.920392834814,61261.92039283481,45817.91328508727,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,1.0002258932217956e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,2.3874235921539366e-12,5.684341886080801e-13,0.0,0.0,0.0,5.5706550482533063e-14
2025-12-10,2,5,2842.0684150012125,2842.0684150012125,2842.0684149012127,95430.51434371408,784.656735084673,61174.161233961844,3489.0407042104193,64663.201938172264,46126.10790360719,43275.86950178073,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.8189894035458565e-12,1.0000007932831068e-07,1.342054700035078,2.567072300000291,1.0000803740695119e-07,1.8189894035458565e-12,0,0,314,314,optimal,optimal,61174.161233861836,61174.16123386182,46126.1079036072,0.0,0.0,2.1600499167107046e-12,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,1.1368683772161603e-13
2025-12-11,2,5,2842.0684149012127,2842.0684149012127,2842.068414801213,95777.78332455875,689.6844961921876,61537.55266418239,3315.388434213773,64852.941098396164,45972.73862213559,41599.860903544926,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.8189894035458565e-12,1.0000030670198612e-07,1.3019607000533142,2.570738300000812,9.997165761888027e-08,1.8189894035458565e-12,0,0,315,315,optimal,optimal,61537.55266408241,61537.55266408241,45972.7386221356,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,9.997165761888027e-08,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,8.846257060213247e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,5.5706550482533063e-14
2025-12-12,2,5,2842.068414801213,2842.068414801213,2842.068414701213,48807.718385175634,85.1092549285353,25859.746467728553,404.3090222418003,26264.055489970357,37762.28709640079,37498.67362886867,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000072234106482e-07,1.3845664999789733,2.629334799999924,9.999348549172282e-08,9.094947017729282e-13,0,0,316,316,optimal,optimal,25859.74646762856,25859.746467628556,37762.28709640079,0.0,0.0,8.242295734817162e-13,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,0.0,0.0,0.0,1.1368683772161603e-13,5.540265161520421e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,1.773514669314831e-14
2025-12-13,2,5,2842.068414701213,2842.068414701213,2842.0684146012127,49632.45388734803,670.4018570829475,26113.907060588754,3312.786413322804,29426.69347391156,38016.26841171815,36596.895222586725,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,1.8189894035458565e-12,1.0000098171758509e-07,1.3935429000157455,2.6989551999977266,9.998984751291573e-08,1.8189894035458565e-12,0,0,317,317,optimal,optimal,26113.907060488767,26113.90706048878,38016.26841171815,0.0,0.0,1.4210854715202004e-12,0.0,0.0,0.0,0.0,0.0,9.998984751291573e-08,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,1.1116046355002457e-12,0.0,0.0,0.0,0.0,1.4779288903810084e-12,0.0,0.0,0.0,2.248489181963623e-14
2025-12-14,2,5,2842.0684146012127,2842.0684146012127,2842.0684145012124,96530.33835941413,841.0271761300929,62034.798262704186,4030.4784890212227,66065.27675172541,45953.633462870726,43117.31731231928,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000030670198612e-07,1.317153599960875,2.536237700001948,1.00000761449337e-07,9.094947017729282e-13,0,0,318,318,optimal,optimal,62034.79826260419,62034.79826260419,45953.633462870726,0.0,0.0,1.0231815394945443e-12,0.0,0.0,0.0,0.0,1.1368683772161603e-13,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,5.5706550482533063e-14
2025-12-15,2,5,2842.0684145012124,2842.0684145012124,2842.0684144012125,100177.26602044405,3.969417383873279e-07,64446.76155675741,1.400058519915092e-06,64446.76155815747,45959.89631473316,42800.46712013194,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.8189894035458565e-12,1e-07,1.311751000030199,2.5898946999986947,9.996438166126609e-08,1.8189894035458565e-12,0,0,319,319,optimal,optimal,64446.761556657446,64446.76155665746,45959.89631473317,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.996438166126609e-08,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,9.023892744153272e-13,0.0,0.0,0.0,0.0,5.684341886080801e-13,0.0,0.0,0.0,5.5706550482533063e-14
2025-12-16,2,5,2842.0684144012125,2842.0684144012125,2828.902673612442,100560.12741042292,3.5754418126876857e-07,64930.96005539503,1.2000436760321464e-06,64930.96005659507,46168.560677691035,42570.620118927865,13.165740788770563,144,144,144,144,0.0,13.165740788770506,13.165740788770506,9.094947017729282e-13,1e-07,1.30853610000122,2.5379689000001235,9.998620953410864e-08,9.094947017729282e-13,0,0,320,320,optimal,optimal,64930.96005529504,64930.96005529505,46168.56067769103,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,9.998620953410864e-08,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.684341886080801e-13,0.0,0.0,0.0,5.5706550482533063e-14
2025-12-17,2,5,2828.902673612442,2828.902673612442,2828.902673512442,100524.36692889943,34.72775993608723,64620.80308895385,137.7515482927943,64758.55463724664,46066.26263694205,41778.86979397994,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.8189894035458565e-12,1.0000102133744805e-07,1.318355999999767,2.553981600001862,9.999348549172282e-08,1.8189894035458565e-12,0,0,321,321,optimal,optimal,64620.803088853856,64620.803088853834,46066.26263694205,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,9.999348549172282e-08,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,5.1841198001692184e-14
2025-12-18,2,5,2828.902673512442,2828.902673512442,2828.902673412442,100319.02052803629,5.540988301413517e-07,64765.93865989444,1.7000898919433894e-06,64765.938661594526,46021.96538139643,42641.152262989184,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,1.8189894035458565e-12,1.0000019187828002e-07,1.3071591999469092,2.5797136000001046,9.997893357649446e-08,1.8189894035458565e-12,0,0,322,322,optimal,optimal,64765.93865979447,64765.93865979447,46021.96538139644,0.0,0.0,1.0231815394945443e-12,0.0,0.0,0.0,0.0,1.1368683772161603e-13,9.997893357649446e-08,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,1.8189894035458565e-12,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,5.5706550482533063e-14
2025-12-19,2,5,2828.902673412442,2828.902673412442,2828.9026733124415,53388.89218173027,338.8976468460706,28339.719320375207,1326.681240425899,29666.400560801107,38835.9957532341,34832.65925192695,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,1.8189894035458565e-12,1.0000161410061992e-07,1.3615812000025471,2.6312778999999864,9.999348549172282e-08,1.8189894035458565e-12,0,0,323,323,optimal,optimal,28339.719320275213,28339.71932027523,38835.99575323411,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.7905676941154525e-12,0.0,0.0,0.0,2.1316282072803006e-14
2025-12-20,2,5,2828.9026733124415,2828.9026733124415,2828.902673212441,53800.37845485781,115.03765680393829,28540.533011670734,379.6242674043763,28920.15727907511,38855.898982863524,35456.53816179602,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,1.8189894035458565e-12,1.0000063099369072e-07,1.3355608000238135,2.5461719000013545,1.000043994281441e-07,1.8189894035458565e-12,0,0,324,324,optimal,optimal,28540.53301157073,28540.533011570737,38855.898982863524,0.0,0.0,1.3073986337985843e-12,0.0,0.0,0.0,0.0,0.0,1.000043994281441e-07,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.389644451905042e-13,0.0,0.0,0.0,2.7284841052129056e-14
2025-12-21,2,5,2828.902673212441,2828.902673212441,2828.9026731124413,99937.24332610128,4.3918916026288576e-07,64528.625478523914,1.5000422539367717e-06,64528.625480023955,46126.76889990684,42186.26641385371,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.1116046355002457e-12,1e-07,1.2889078999905905,2.5043890999986615,1.00000761449337e-07,1.1116046355002457e-12,0,0,325,325,optimal,optimal,64528.62547842391,64528.625478423906,46126.76889990684,0.0,0.0,1.4779288903810084e-12,0.0,0.0,0.0,0.0,7.958078640513122e-13,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,1.1116046355002457e-12,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,3.4358527041171785e-14
2025-12-22,2,5,2828.9026731124413,2828.9026731124413,2828.9026730124415,99471.6066141462,7.289955459793985e-07,64033.60610132299,2.3000870858945742e-06,64033.60610362308,45983.467381385075,43080.022481107706,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.1116046355002457e-12,1.0000102133744805e-07,1.2868893000159005,2.5545333000009123,1.0001531336456537e-07,1.1116046355002457e-12,0,0,326,326,optimal,optimal,64033.60610122298,64033.60610122297,45983.467381385075,0.0,0.0,1.0231815394945443e-12,0.0,0.0,0.0,0.0,1.1368683772161603e-13,1.0001531336456537e-07,0.0,0.0,0.0,2.2737367544323206e-13,9.094947017729282e-13,0.0,1.1116046355002457e-12,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,5.121592039761143e-14
